pact1,pact2,pact3,pact4,pact5,pact6,pact7,pact8,pact9,pact10,pact11,pact12,pact13,pact14,pact15,pact16,pact17,pact18,pact19,pact20,pact21,pact22,pact23,pact24,pact25,pact26,pact27,pact28,pact29,pact30,pact31,pact32,pact33,pact34,pact35,pact36,pact37,pact38,pact39,pact40,pact41,pact42,pact43,pact44,pact45,pact46,pact47,pact48,pact49,pact50,pact51,pact52,pact53,pact54,pact55,pact56,pact57,pact58,pact59,pact60,pact61,pact62,pact63,pact64,pact65,pact66,pact67,pact68,pact69,pact70,pact71,pact72,pact73,pact74,pact75,pact76,pact77,pact78,pact79,pact80,pact81,pact82,pact83,pact84,pact85,pact86,pact87,pact88,pact89,pact90,pact91,pact92,pact93,pact94,pact95,pact96,pact97,pact98,pact99,pact100,pact101,pact102,pact103,pact104,pact105,pact106,pact107,pact108,pact109,pact110,pact111,pact112,pact113,pact114,pact115,pact116,pact117,pact118,pact119,pact120,pact121,pact122,pact123,pact124,pact125,pact126,pact127,pact128,pact129,pact130,pact131,pact132,pact133,pact134,pact135,pact136,pact137,pact138,pact139,pact140,pact141,pact142,pact143,pact144
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,4,4,4,4,4,4,4,4,4,6,3,3,3,3,3,19,6,6,6,6,6,4,4,4,20,20,20,20,20,20,20,20,20,4,4,4,2,2,2,2,2,2,2,2,2,8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,4,20,20,20,20,20,20,25,20,20,20,20,25,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,3,3,3,21,21,21,21,21,21,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,5,5,4,4,4,4,4,4,4,5,5,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,4,4,4,5,5,5,3,3,3,21,21,21,21,21,21,20,20,20,20,20,20,23,23,23,23,23,23,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,3,3,3,3,4,4,4,4,6,6,6,9,9,9,3,3,45,45,45,45,45,45,19,19,19,19,4,4,4,4,4,51,19,19,45,45,45,45,45,45,45,21,21,21,21,21,21,21,21,21,21,21,21,5,5,5,9,9,9,5,5,5,4,4,4,4,4,5,5,6,6,21,21,21,21,21,21,21,21,21,21,21,21,21,21,4,9,20,20,20,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,3,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,41,41,41,41,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,41,41,41,19,19,41,5,5,4,4,5,5,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,5,4,4,3,5,5,53,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,53,4,4,3,53,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,53,4,21,25,25,25,5,5,5,5,5,5,5,5,5,4,4,4,5,5,19,19,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,3,16,16,16,4,4,4,45,45,45,45,45,45,23,23,23,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,4,4,4,44,44,44,23,23,23,23,23,23,23,23,23,45,45,45,45,45,45,6,6,6,6,6,6,6,6,6,29,29,29,29,29,29,29,29,29,5,5,5,4,4,4,25,25,25,25,25,25,6,6,6,20,20,20,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,4,4,6,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,43,43,2,2,2,2,2,5,5,5,5,5,5,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,44,19,19,19,23,23,23,44,5,5,5,5,5,5,5,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,20,20,20,20,20,20,20,20,20,5,5,5,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,20,45,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,5,4,15,15,3,2,2,2,6,41,43,11,11,11,11,11,44,44,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,11,11,11,11,11,11,11,11,44,44,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,4,4,4,23,23,23,23,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,54,54,54,2,2,2,2,4,4,4,4,52,52,52,52,52,52,52,52,52,52,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,5,5,5,5,52,52,52,52,52,52,52,52,52,52,52,52,22,22,22,22,22,22,21,21,21,21,21,21,4,4,4,4,4,4,6,6,6,6,6,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,5,45,3,22,22,22,22,3,45,4,4,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,5,5,4,4,4,4,20,20,20,5,5,8,8,45,45,8,8,8,4,4,4,8,8,8,8,45,45,8,8,8,8,8,8,5,5,5,4,4,4,5,5,5,20,20,25,25,20,20,20,20,20,25,25,25,2,2,20,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,3,3,21,21,21,21,21,21,5,4,4,21,21,21,21,21,21,21,21,21,5,5,5,4,4,4,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,5,2,2,2,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,5,5,4,7,7,7,7,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,9,5,6,4,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,5,5,9,9,9,4,4,4,3,3,3,75,75,75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,75,75,75,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,28,28,28,2,2,54,54,21,21,21,45,14,14,14,14,14,14,44,2,2,45,2,8,8,8,8,44,2,2,2,2,45,4,4,4,65,14,14,14,14,65,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,7,8,8,8,8,8,8,7,5,4,4,8,8,8,8,8,8,5,5,5,20,20,20,4,4,4,4,4,4,4,5,5,44,19,19,19,45,23,23,23,23,45,21,21,21,5,5,20,20,20,4,4,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,74,74,74,74,74,74,74,74,74,19,19,19,19,19,19,19,19,19,19,19,19,75,75,75,75,75,75,5,5,5,5,5,5,4,4,4,8,8,8,55,55,55,26,26,26,25,25,25,55,8,8,8,20,20,20,20,20,5,4,4,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,21,21,21,21,21,21,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,5,54,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,4,4,4,4,4,4,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,55,4,4,4,4,5,5,21,21,21,21,21,21,21,21,21,21,21,2,2,2,2,2,2,23,23,23,23,23,23,23,23,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,4,9,9,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,45,45,45,45,23,23,23,23,23,23,23,45,45,23,23,23,23,23,23,23,45,45,45,23,23,23,23,23,23,23,23,23,23,45,45,45,45,23,45,5,5,5,5,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,15,5,4,4,3,3,6,6,6,42,42,42,42,42,42,4,4,52,52,52,52,52,52,52,52,52,52,52,52,52,45,45,4,4,4,4,4,44,44,44,19,45,45,45,45,15,15,15,15,15,15,5,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,2,5,5,5,4,4,4,5,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,8,8,8,8,8,8,4,4,4,23,23,23,23,23,23,4,4,4,4,4,4,23,23,23,55,28,28,28,28,28,28,28,28,28,28,28,28,28,28,55,5,5,4,4,4,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,20,20,20,53,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,23,23,23,23,23,45,4,4,4,4,4,4,5,5,5,4,4,23,23,23,23,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,3,3,3,44,44,19,19,19,19,19,45,45,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,20,20,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15,8,8,8,8,8,8,15,15,15,15,15,15,3,3,5,5,4,4,4,4,4,8,8,8,8,8,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,63,63,63,63,63,63,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,75,75,75,75,75,75,75,11,11,11,11,11,4,85,85,85,85,85,85,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,45,45,45,45,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,2,5,3,21,21,21,21,21,21,5,4,4,4,4,4,4,4,4,21,21,21,21,21,21,22,22,3,3,3,3,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,4,4,4,5,20,20,20,8,8,8,8,8,8,8,8,2,2,2,21,21,21,21,21,21,5,23,23,23,23,23,23,23,23,20,20,20,4,4,4,5,5,5,4,4,4,20,20,28,28,28,28,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,18,18,18,18,18,18,18,18,18,18,62,65,65,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,11,11,11,11,11,11,11,11,45,45,45,45,45,45,45,45,61,65,11,11,11,11,11,11,11,11,11,16,16,16,61,20,20,20,65,15,15,15,15,15,15,15,5,5,5,4,4,4,23,23,23,23,23,23,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,15,15,15,15,9,9,9,9,5,5,5,5,5,5,7,7,7,7,7,7,7,7,45,45,45,4,4,4,4,4,4,4,4,45,45,45,8,8,8,8,8,8,8,22,22,22,22,22,22,6,6,6,5,5,5,5,5,5,7,7,7,19,19,19,15,15,15,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,7,6,6,6,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,45,45,45,45,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,29,29,29,29,29,29,3,21,21,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,20,20,93,93,93,93,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,99,99,99,3,3,20,20,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,19,20,20,20,20,20,9,45,45,45,45,45,45,19,19,24,24,24,24,24,24,24,24,24,24,24,24,99,8,8,8,8,8,8,8,8,8,8,8,8,8,8,20,20,20,20,20,20,20,20,20,4,4,4,20,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,45,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,4,4,4,23,23,23,20,20,20,20,20,20,23,23,23,23,23,23,23,23,23,23,23,45,4,4,4,4,4,4,20,20,20,29,29,29,29,29,29,20,20,20,29,29,29,29,29,29,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,15,15,15,15,15,15,15,15,45,45,2,2,11,11,11,11,11,11,11,11,45,45,45,11,11,11,11,11,11,45,45,45,45,45,45,45,45,45,11,11,11,11,11,11,11,11,11,45,45,45,45,45,45,11,11,11,11,11,11,45,45,45,45,45,45,41,41,41,15,15,15,15,15,15,15,15,15,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,3,43,43,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,45,45,45,4,4,4,4,2,2,2,2,2,2,3,3,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,53,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11,11,11,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,11,11,11,11,11,3,3,3,8,8,8,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,5,5,5,5,5,5,8,8,8,8,8,8,20,5,5,5,5,5,5,5,4,4,4,4,3,3,3,20,20,20,20,20,20,20,20,45,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,3,20,4,4,4,43,43,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,45,45,45,45,45,45,45,45,4,4,3,3,3,20,20,20,20,20,20,20,20,45,23,23,23,23,23,23,23,23,23,23,45,4,4,4,45,24,24,24,24,24,24,24,24,24,24,45,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,6,6,6,9,25,25,25,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,25,25,25,25,25,25,25,25,25,25,25,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,20,20,20,20,20,20,20,25,25,25,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,45,45,45,85,85,85,55,55,55,15,15,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,55,55,55,85,53,53,53,2,2,2,2,2,2,2,2,2,2,2,4,4,4,30,30,30,30,30,30,30,30,30,2,2,2,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,43,43,43,43,43,21,21,21,21,21,21,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,43,43,43,3,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,5,3,3,3,3,3,3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,5,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,5,5,5,3,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,4,4,4,25,25,25,25,25,25,99,19,19,19,19,19,19,19,19,19,19,19,45,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,4,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,21,21,21,21,21,21,21,21,9,9,4,4,19,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,20,20,20,20,20,20,20,20,20,4,4,4,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,6,3,3,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,4,4,4,4,4,4,2,2,2,2,2,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,9,4,4,99,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,99,9,9,9,5,5,5,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
