serial,Gora,Ten1,Tied,LLord,Furn,DMHSIZE,NumAdult,NumChild,NumDepCh,N1TO4,N5TO10,N11TO15,RESPSEX,RESPAGE,RESPMAR,RESPWith,RESPHldr,RELHRP,HHTypb,HHTYPA,HHTYPe,Parent,ParTod,Cars,CAR,Numcar,FullEd,HighEd,Highed4,Wrking,Qhealth1,SchemeET,JbAway,OwnBus,RelBus,Looked,StartJ,YInAct,DVILO3a,DVILO4a,Stat,SVise,EmpNo,Solo,SENo,FtPtWk,Parthrs,ES2000,NSSECB,nssecac,NSECAC5,NSECAC3,Everwk,sumgross,Nation1,Nation2,Nation3,Nation4,Nation5,Nation6,Ethnic,Paidjob,AGEX,AGEH,DeFact1,DeFacto,LEFTED,TENgrp,DiaryDay,TotUs1,dyear
2005060903326,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,61,5,2,1,0,6,3,5,2,-1,1,2,1,15,7,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,-1,21,1,-1,-1,-1,-1,-1,1,2,4,10,3,4,2,1,3,35,2005
2005060903327,5,1,-1,-1,-1,1,1,0,0,0,0,0,2,66,5,-1,1,0,1,2,1,2,-1,2,1,-1,15,8,4,2,1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,2,1,7,13.4,7,5,3,1,11,1,-1,-1,-1,-1,-1,1,0,5,11,3,4,2,1,2,-1,2005
2005060903328,5,4,2,1,3,2,1,1,1,0,0,1,2,45,4,2,1,0,4,6,4,1,2,1,2,1,16,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,5,5,2,1,1,-1,22,1,-1,-1,-1,-1,-1,1,1,3,8,4,5,2,3,5,40,2005
2005060903330,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,46,3,-1,1,0,1,1,1,2,-1,1,2,1,16,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,12.3,6,5,3,-1,21,1,-1,-1,-1,-1,-1,1,1,3,8,4,6,2,2,3,40,2005
2005061001002,5,4,2,2,3,2,1,1,1,1,0,0,2,23,1,2,1,0,4,6,4,1,1,1,2,1,18,3,2,2,1,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,13.2,7,5,3,1,11,1,-1,-1,-1,-1,-1,1,0,1,3,2,3,2,3,1,-1,2005
2005061001003,5,4,2,7,3,1,1,0,0,0,0,0,1,66,1,-1,1,0,1,2,1,2,-1,1,2,1,16,8,4,2,1,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,1,-1,3,9.2,4,3,2,1,8,1,-1,-1,-1,-1,-1,1,0,5,11,2,3,2,4,1,-1,2005
2005061001004,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,75,2,-1,3,0,3,4,3,2,-1,1,2,1,16,6,2,2,3,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,10,5,4,3,1,13,5,-1,-1,-1,-1,-1,1,0,6,12,1,1,2,1,1,-1,2005
2005061001005,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,50,2,-1,3,1,3,3,3,2,-1,1,3,2,19,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,-1,18,1,-1,-1,-1,-1,-1,1,2,3,9,1,1,3,2,3,37,2005
2005061001006,5,2,-1,-1,-1,4,2,2,2,0,1,1,1,55,2,-1,3,1,2,6,2,1,2,1,3,2,39,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,17,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,4,2,5,40,2005
2005061001007,5,4,2,7,3,3,3,0,0,0,0,0,2,63,2,-1,5,1,3,5,3,2,-1,1,2,1,15,6,2,2,2,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,1,-1,3,9.2,4,3,2,1,4,5,-1,-1,-1,-1,-1,1,1,4,10,1,1,2,4,1,-1,2005
2005061001008,5,1,-1,-1,-1,1,1,0,0,0,0,0,2,62,4,-1,1,0,1,1,1,2,-1,1,2,1,21,2,2,2,5,2,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,2,1,5,5,2,1,1,1,13,6,-1,-1,-1,-1,-1,98,0,4,10,4,5,3,1,3,-1,2005
2005061001010,5,2,-1,-1,-1,2,2,0,0,0,0,0,2,55,2,-1,3,1,3,3,3,2,-1,1,3,2,18,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,12.2,6,5,3,-1,17,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,2,5,24,2005
2005061001011,5,1,-1,-1,-1,1,1,0,0,0,0,0,2,70,3,-1,1,0,1,2,1,2,-1,1,2,1,16,2,2,2,2,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,2,7,4.1,2,1,1,1,13,1,5,-1,-1,-1,-1,1,0,5,11,4,6,2,1,1,-1,2005
2005061001012,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,60,2,-1,1,0,3,3,3,2,-1,1,3,2,17,5,2,2,3,2,2,2,2,2,-1,6,3,4,2,-1,-1,2,1,1,-1,2,8.2,4,3,2,1,11,1,-1,-1,-1,-1,-1,1,0,4,10,1,1,2,1,1,-1,2005
2005061001013,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,64,4,-1,1,0,1,1,1,2,-1,1,2,1,30,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,25,1,-1,-1,-1,-1,-1,1,1,4,10,4,5,4,1,5,70,2005
2005061001014,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,78,2,-1,3,1,3,4,3,2,-1,1,4,3,14,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,1,3,-1,-1,1,-1,6,10,5,4,3,1,11,1,-1,-1,-1,-1,-1,1,1,6,12,1,1,1,1,5,-1,2005
2005061001016,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,67,2,-1,3,0,3,4,3,2,-1,1,4,3,15,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,1,-1,7,12.2,6,5,3,1,5,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,1,1,-1,2005
2005061001017,5,3,-1,-1,-1,2,2,0,0,0,0,0,1,68,2,-1,1,0,3,4,3,2,-1,1,2,1,17,5,2,2,3,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,1,-1,3,3.3,1.2,1,1,1,19,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,2,5,-1,2005
2005061001018,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,63,2,-1,3,1,3,3,3,2,-1,1,2,1,17,6,2,2,2,2,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,1,7,13.3,7,5,3,1,3,1,-1,-1,-1,-1,-1,1,0,4,10,1,1,2,1,2,-1,2005
2005061001019,5,1,-1,-1,-1,5,2,3,3,0,2,1,2,36,2,-1,3,1,2,7,2,1,2,1,3,2,16,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,13.3,7,5,3,-1,15,5,-1,-1,-1,-1,-1,1,3,2,6,1,1,2,1,1,18,2005
2005061001021,5,2,-1,-1,-1,5,2,3,3,1,2,0,2,39,2,-1,3,1,2,7,2,1,1,1,4,3,22,1,1,2,1,2,2,2,2,2,-1,2,3,4,1,1,2,-1,-1,1,-1,4,2,1.1,1,1,1,4,5,-1,-1,-1,-1,-1,1,1,2,6,1,1,3,2,1,-1,2005
2005061001022,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,89,2,-1,3,0,3,4,3,2,-1,1,2,1,15,8,4,2,4,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,13.4,7,5,3,1,23,1,-1,-1,-1,-1,-1,1,0,6,12,1,1,2,1,1,-1,2005
2005061001023,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,83,5,-1,1,0,1,2,1,2,-1,2,1,-1,16,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,3,-1,-1,1,-1,7,12.2,6,5,3,1,17,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,2,1,5,-1,2005
2005061001024,5,1,-1,-1,-1,1,1,0,0,0,0,0,1,74,5,-1,1,0,1,2,1,2,-1,1,2,1,14,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,10,5,4,3,1,19,1,-1,-1,-1,-1,-1,1,0,5,11,3,4,1,1,2,-1,2005
2005061001026,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,34,1,-1,1,0,1,1,1,2,-1,1,2,1,16,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,10,5,4,3,-1,23,5,-1,-1,-1,-1,-1,1,1,2,5,2,3,2,2,5,39,2005
2005061001027,5,4,2,7,3,2,2,0,0,0,0,0,1,85,2,-1,3,0,3,4,3,2,-1,1,2,1,20,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,1,-1,5,5,2,1,1,1,10,5,-1,-1,-1,-1,-1,1,0,6,12,1,1,3,4,2,-1,2005
2005061001029,5,3,-1,-1,-1,2,1,1,1,0,0,1,2,31,1,2,1,0,4,6,4,1,2,1,2,1,16,4,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,10,5,4,3,-1,16,5,-1,-1,-1,-1,-1,1,1,2,5,2,3,2,2,5,41,2005
2005061001030,5,2,-1,-1,-1,3,3,0,0,0,0,0,2,54,2,-1,3,1,3,5,3,2,-1,1,4,3,15,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,12.2,6,5,3,-1,19,5,-1,-1,-1,-1,-1,1,3,3,9,1,1,2,2,5,30,2005
2005061002204,5,2,-1,-1,-1,3,1,2,2,0,1,1,2,40,5,2,1,0,4,6,4,1,2,2,1,-1,16,6,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,13.4,7,5,3,-1,25,1,-1,-1,-1,-1,-1,1,1,2,7,3,4,2,2,3,18,2005
2005061002207,5,2,-1,-1,-1,1,1,0,0,0,0,0,1,53,4,-1,1,0,1,1,1,2,-1,1,2,1,15,8,4,2,4,2,2,2,2,1,1,-1,2,3,1,2,2,-1,-1,1,-1,7,12.4,6,5,3,1,6,1,-1,-1,-1,-1,-1,1,0,3,9,4,5,2,2,4,-1,2005
2005061002209,5,2,-1,-1,-1,3,2,1,1,1,0,0,1,23,2,-1,3,0,2,6,2,1,1,1,2,1,19,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,13.4,7,5,3,-1,19,6,-1,-1,-1,-1,-1,10,1,1,3,1,1,3,2,4,40,2005
2005061002211,5,2,-1,-1,-1,3,2,1,1,0,1,0,1,40,4,1,3,0,2,6,2,1,2,1,2,1,16,5,2,2,1,2,1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,13.2,7,5,3,-1,22,1,-1,-1,-1,-1,-1,11,2,2,7,1,2,2,2,1,40,2005
2005061002212,5,1,-1,-1,-1,2,2,0,0,0,0,0,1,66,2,-1,3,0,3,4,3,2,-1,1,2,1,15,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,1,-1,7,13.2,7,5,3,1,16,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,1,6,-1,2005
2005061002213,5,2,-1,-1,-1,1,1,0,0,0,0,0,2,57,4,-1,1,0,1,1,1,2,-1,1,2,1,15,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,4.1,2,1,1,-1,28,1,5,-1,-1,-1,-1,1,1,4,10,4,5,2,2,1,37,2005
2005061002214,5,1,-1,-1,-1,1,1,0,0,0,0,0,2,64,4,-1,1,0,1,1,1,2,-1,2,1,-1,15,8,4,2,5,-1,2,2,2,2,-1,5,3,4,1,2,2,-1,-1,2,1,7,12.1,6,5,3,1,14,1,-1,-1,-1,-1,-1,1,0,4,10,4,5,2,1,3,-1,2005
2005061002215,5,1,-1,-1,-1,2,2,0,0,0,0,0,2,58,2,-1,5,1,3,3,3,2,-1,1,3,2,16,7,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,12.7,6,5,3,-1,15,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,1,1,30,2005
2005061002216,5,4,2,1,3,1,1,0,0,0,0,0,2,88,5,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,2,-1,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,1,15,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,1,3,2,-1,2005
2005061002217,5,4,2,1,3,1,1,0,0,0,0,0,1,18,1,-1,1,0,1,1,1,2,-1,1,2,1,18,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,12.4,6,5,3,-1,17,6,-1,-1,-1,-1,-1,2,1,1,2,2,3,2,3,1,40,2005
