aprim1,aprim2,aprim3,aprim4,aprim5,aprim6,aprim7,aprim8,aprim9,aprim11,aprim12,aprim13,aprim14,aprim15,aprim16,aprim17,aprim18,aprim19,aprim20,aprim21,aprim22,aprim23,aprim24,aprim25,aprim26,aprim27,aprim28,aprim29,aprim30,aprim41,aprim42,aprim43,aprim44,aprim45,aprim51,aprim52,aprim53,aprim54,aprim55,aprim61,aprim62,aprim63,aprim64,aprim65,aprim71,aprim72,aprim73,aprim74,aprim75,aprim81,aprim82,aprim83,aprim84,aprim85,aprim91,aprim92,aprim93,aprim94,aprim95,aprim99
480,90,80,70,10,10,0,120,0,0,0,0,0,0,0,0,0,0,160,120,0,0,0,0,0,0,240,0,0,0,0,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,50,50,60,10,10,0,20,0,0,0,0,0,0,0,0,0,0,380,10,0,120,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,10,0,20,50,60,0,0,0,0,0,0,0,90,90,0,0,160,300,0,40,110,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
460,230,20,60,40,0,110,40,0,0,0,0,0,0,0,0,0,30,240,80,0,0,0,10,0,0,30,0,0,0,0,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,20,40,10,10,0,0,20,0,0,0,0,440,0,0,0,0,80,0,0,120,0,0,0,0,0,0,0,310,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,300,20,90,0,20,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,40,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,290,30,60,0,220,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,300,0,60,0,120,0,0,90,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,330,0,150,10,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,280,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,160,0,0,0,0,110,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,240,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0,230,0,110,0,60,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,330,20,30,0,10,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,740,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,200,360,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,20,90,0,0,0,0,530,0,0,0,0,0,0,0,0,110,0,0,0,0,0,30,0,0,0,80,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,110,20,50,30,0,60,0,0,420,0,0,0,120,0,0,0,0,90,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,10,40,0,0,0,0,0,930,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,200,60,120,210,110,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,250,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,800,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,150,30,30,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,60,40,10,0,30,0,120,430,0,0,0,0,0,0,0,0,130,0,60,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,70,20,60,70,0,0,0,0,0,0,0,0,0,0,0,0,10,270,210,0,180,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,0,60,120,150,0,0,120,0,0,0,0,0,0,0,0,0,10,180,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,160,20,80,90,60,120,0,0,0,0,0,0,0,0,0,0,110,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
510,0,40,100,40,20,0,130,0,470,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,30,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,30,30,40,0,0,0,0,0,540,0,0,0,30,0,0,0,0,0,0,120,50,30,30,0,0,0,0,0,0,0,30,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,90,70,70,70,70,0,0,0,0,0,0,0,140,0,0,0,170,90,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,20,50,0,0,0,0,0,70,0,0,0,0,0,0,0,0,180,0,330,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,110,170,80,50,0,0,120,0,0,0,0,10,0,0,0,0,50,230,0,0,50,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,10,40,0,60,0,120,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,100,30,80,10,0,0,100,0,480,0,0,0,0,0,0,0,0,120,100,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,20,50,60,100,90,150,0,0,0,0,0,0,0,0,0,0,270,40,0,120,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,120,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,70,230,240,0,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,70,50,70,110,0,0,60,0,0,0,0,0,0,0,0,0,60,310,150,0,0,0,10,0,0,0,0,0,60,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,70,40,190,50,60,0,0,0,0,0,0,0,0,0,0,0,90,200,70,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
510,90,10,190,10,0,0,210,0,0,0,0,0,0,0,0,0,40,210,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,10,30,70,70,0,0,220,20,0,0,0,0,0,0,0,0,90,40,0,0,380,0,0,0,0,0,0,0,160,0,0,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,20,50,620,100,30,0,0,0,0,0,0,0,0,0,0,0,20,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,30,50,90,60,0,140,0,0,0,0,0,0,0,0,0,90,180,210,0,0,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,20,90,20,0,10,0,10,380,0,0,0,0,0,0,0,0,0,0,0,210,120,0,0,0,0,0,0,0,0,70,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,70,30,130,20,230,160,0,0,0,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,20,390,10,0,0,0,0,0,0,0,0,0,0,0,0,10,150,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,220,30,50,80,110,30,60,0,0,0,0,0,0,0,0,0,0,120,30,130,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,10,50,90,110,20,0,0,0,0,0,0,0,70,110,0,40,230,0,90,0,0,0,0,0,0,0,0,0,0,0,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,50,150,120,130,0,0,0,0,0,0,0,0,0,0,0,70,230,40,0,0,0,0,0,0,0,0,20,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,190,90,110,100,90,0,0,0,0,0,0,0,0,0,0,0,40,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,90,50,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,130,30,240,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,210,40,110,100,0,20,60,130,0,0,0,0,0,0,0,40,0,90,0,110,0,0,0,0,0,60,0,20,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
400,0,40,210,20,0,0,0,0,410,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,60,0,0,0,0,170,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,30,80,140,80,0,0,290,10,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,80,20,70,120,40,30,0,0,0,0,0,0,0,0,0,0,100,390,110,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,30,40,20,230,170,0,0,0,60,0,0,0,0,0,0,0,0,120,0,0,300,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,30,70,40,20,40,0,0,520,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,40,20,50,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,240,40,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,100,0,0,0,0,140,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,50,40,10,80,0,10,260,0,200,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,40,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,70,40,10,40,50,0,80,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,640,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,90,30,80,40,0,0,0,10,0,0,0,30,0,20,0,0,0,120,0,0,60,0,0,190,0,140,0,0,0,0,0,0,40,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,60,40,160,10,0,0,0,0,0,0,0,0,0,0,0,0,70,280,0,0,80,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,130,40,110,80,10,70,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,10,10,150,20,30,0,0,0,490,0,0,0,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,30,50,60,0,0,0,0,0,0,0,0,0,0,0,0,40,660,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,100,80,80,50,0,80,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,150,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,130,70,120,160,130,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,140,20,20,40,30,0,0,30,300,0,0,0,0,0,0,0,20,190,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,70,70,70,20,100,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,60,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,70,40,80,10,0,0,60,0,460,0,0,0,0,0,0,0,10,100,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,50,170,70,0,60,0,40,0,0,0,0,0,0,0,0,30,500,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,30,180,40,0,0,0,0,0,0,0,0,0,0,0,0,50,80,90,0,120,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,10,30,60,80,50,0,0,0,0,0,0,0,450,0,0,0,0,120,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,20,90,130,0,0,20,0,0,0,0,0,0,0,0,0,60,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,60,20,60,60,0,0,0,0,330,0,0,0,0,0,0,0,0,60,0,130,210,0,0,0,0,0,0,0,30,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,160,70,100,100,0,0,220,0,0,0,0,0,0,0,0,0,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,220,90,50,230,0,20,120,0,0,0,0,0,20,0,0,0,0,160,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,90,30,50,60,80,0,0,0,0,0,0,0,0,0,0,0,0,310,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,40,10,100,30,0,10,0,0,0,0,0,0,0,0,0,0,0,90,0,0,480,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,70,30,0,0,0,0,0,0,350,0,0,0,0,0,0,10,20,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,50,50,20,0,0,0,0,330,0,0,0,30,0,0,0,60,30,0,0,0,0,0,0,0,40,0,20,0,0,120,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
550,170,30,80,70,0,0,0,40,0,0,0,0,0,0,0,0,0,190,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,50,60,90,50,0,0,30,0,0,0,0,0,0,0,0,0,0,180,90,0,0,0,210,0,130,0,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,150,30,40,20,0,0,0,60,0,0,0,0,0,0,0,0,0,870,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,30,40,40,30,40,80,0,0,0,0,0,0,70,0,0,0,120,170,30,0,140,0,10,0,0,0,0,0,40,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,70,50,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,410,0,0,0,0,260,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,40,70,20,0,50,0,0,0,0,0,0,90,0,0,0,0,30,90,0,0,0,0,0,0,40,0,0,0,0,0,0,280,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,40,140,30,0,0,0,0,0,0,0,0,0,0,0,0,50,220,270,0,0,0,0,0,0,0,0,260,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,20,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,470,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,270,0,0,0,0,0,0,0,0,240,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,50,40,230,0,0,0,0,0,0,0,0,0,0,0,0,0,110,90,80,50,0,0,0,0,0,120,90,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,100,530,0,0,0,0,10,0,0,0,0,90,300,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,30,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,480,0,0,0,0,0,0,0,0,0,0,120,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,40,30,60,110,120,0,0,0,0,0,0,0,0,0,0,0,130,170,0,0,110,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0
330,60,0,60,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,60,30,0,150,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,10,0,70,70,180,0,0,10,0,0,0,0,0,460,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,10,80,0,60,0,0,0,0,0,0,0,0,0,0,0,100,80,0,0,330,0,0,0,0,100,0,60,90,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,120,60,40,20,0,120,0,90,300,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,30,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,750,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,110,20,90,60,0,0,0,0,0,0,0,0,120,0,0,0,60,300,90,0,0,0,0,0,0,0,0,30,20,0,0,0,0,20,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,300,60,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,30,0,0,0,0,120,0,0,0,0,0,0,0,0,0
450,10,50,30,0,0,0,30,0,450,0,0,0,0,0,0,0,0,0,270,0,70,0,0,0,0,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,40,40,50,40,60,0,60,0,0,0,0,0,0,0,0,120,90,240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
300,720,360,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,30,30,90,0,60,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,60,90,30,90,60,60,0,0,0,0,0,0,0,0,0,60,340,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,50,0,90,50,30,60,0,0,0,0,0,0,0,0,0,0,70,140,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,210,0,80,70,30,0,0,30,260,0,0,0,0,0,0,0,0,150,40,0,0,0,0,0,0,10,0,0,50,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,90,0,0,0,30,30,0,320,0,0,0,0,0,0,0,60,150,0,0,90,0,30,0,0,0,0,0,60,60,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,30,70,50,60,0,30,0,0,0,0,0,0,0,0,0,30,330,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0
480,120,0,0,30,240,0,0,0,0,0,0,0,0,0,0,240,0,120,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,60,60,0,0,420,60,270,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,60,30,90,30,0,0,0,0,0,0,0,0,0,0,0,0,240,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
