2003-01-03 19:00, 708, 7, , 
2003-01-03 19:00, 1395, 15, , 0
2003-01-03 20:00, 1135, 4, , 
2003-01-03 20:00, 583, 9, , 0
2003-01-03 20:00, 708, 9, , 
2003-01-03 20:00, 1395, 11, , 0
2003-01-03 21:00, 1135, 5, , 
2003-01-03 21:00, 583, 9, , 0
2003-01-03 21:00, 708, 7, , 
2003-01-03 21:00, 1395, 8, , 0
2003-01-03 22:00, 1135, 6, , 
2003-01-03 22:00, 583, 8, , 0
2003-01-03 22:00, 708, 5, , 
2003-01-03 22:00, 1395, 7, , 0
2003-01-03 23:00, 1135, 4, , 
2003-01-03 23:00, 583, 7, , 0
2003-01-03 23:00, 708, 6, , 
2003-01-03 23:00, 1395, 8, , 0
2003-01-04 00:00, 1135, 5, , 
2003-01-04 00:00, 583, 9, , 
2003-01-04 00:00, 708, 8, , 
2003-01-04 00:00, 1395, 14, , 
2003-01-04 01:00, 1135, 5, , 
2003-01-04 01:00, 583, 9, , 0
2003-01-04 01:00, 708, 10, , 
2003-01-04 01:00, 1395, 13, , 0
2003-01-04 02:00, 1135, 6, , 
2003-01-04 02:00, 583, 8, , 0
2003-01-04 02:00, 708, 8, , 
2003-01-04 02:00, 1395, 11, , 0
2003-01-04 03:00, 1135, 7, , 
2003-01-04 03:00, 583, 8, , 0
2003-01-04 03:00, 708, 8, , 
2003-01-04 03:00, 1395, 13, , 0
2003-01-04 04:00, 1135, 7, , 
2003-01-04 04:00, 583, 9, , 0
2003-01-04 04:00, 708, 8, , 
2003-01-04 04:00, 1395, 13, , 0
2003-01-04 05:00, 1135, 7, , 
2003-01-04 05:00, 583, 8, , 0
2003-01-04 05:00, 708, 9, , 
2003-01-04 05:00, 1395, 13, , 0
2003-01-04 06:00, 1135, 9, , 
2003-01-04 06:00, 583, 8, , 0
2003-01-04 06:00, 708, 7, , 
2003-01-04 06:00, 1395, 9, , 0
2003-01-04 07:00, 1135, 7, , 
2003-01-04 07:00, 583, 6, , 0
2003-01-04 07:00, 708, 7, , 
2003-01-04 07:00, 1395, 14, , 0
2003-01-04 08:00, 1135, 9, , 
2003-01-04 08:00, 583, 9, , 0
2003-01-04 08:00, 708, 7, , 
2003-01-04 08:00, 1395, 15, , 0
2003-01-04 08:00, 708, , 0, 
2003-01-04 08:00, 1135, , 0, 
2003-01-04 08:00, 1395, , 0, 
2003-01-04 09:00, 1135, 5, , 
2003-01-04 09:00, 583, 7, , 0
2003-01-04 09:00, 708, 3, , 
2003-01-04 09:00, 1395, 16, , 0
2003-01-04 09:00, 708, , 0, 
2003-01-04 09:00, 1135, , .4, 
2003-01-04 09:00, 1214, 10, , 
2003-01-04 09:00, 1395, , .3, 
2003-01-04 10:00, 1135, 3, , 
2003-01-04 10:00, 583, 7, , .8
2003-01-04 10:00, 708, 6, , 
2003-01-04 10:00, 1395, 11, , .3
2003-01-04 10:00, 708, , .1, 
2003-01-04 10:00, 1135, , 1, 
2003-01-04 10:00, 1395, , .2, 
2003-01-04 11:00, 1135, 4, , 
2003-01-04 11:00, 583, 7, , 1
2003-01-04 11:00, 708, 10, , 
2003-01-04 11:00, 1395, 9, , .3
2003-01-04 11:00, 708, , .7, 
2003-01-04 11:00, 1135, , 1, 
2003-01-04 11:00, 1395, , 1, 
2003-01-04 12:00, 1135, 5, , 
2003-01-04 12:00, 583, 9, , 1
2003-01-04 12:00, 708, 8, , 
2003-01-04 12:00, 1395, 8, , .8
2003-01-04 12:00, 708, , 1, 
2003-01-04 12:00, 1135, , 1, 
2003-01-04 12:00, 1395, , .8, 
2003-01-04 13:00, 1135, 6, , 
2003-01-04 13:00, 583, 9, , .9
2003-01-04 13:00, 708, 8, , 
2003-01-04 13:00, 708, 8, , 
2003-01-04 13:00, 1395, 7, , .5
2003-01-04 13:00, 708, , .9, 
2003-01-04 13:00, 1135, , 1, 
2003-01-04 13:00, 1395, , 1, 
2003-01-04 14:00, 1135, 6, , 
2003-01-04 14:00, 583, 10, , .4
2003-01-04 14:00, 708, 8, , 
2003-01-04 14:00, 1395, 7, , .9
2003-01-04 14:00, 708, , .9, 
2003-01-04 14:00, 1135, , 1, 
2003-01-04 14:00, 1395, , 1, 
2003-01-04 15:00, 1135, 8, , 
2003-01-04 15:00, 583, 11, , 0
2003-01-04 15:00, 708, 5, , 
2003-01-04 15:00, 1395, 9, , 1
2003-01-04 15:00, 708, , .8, 
2003-01-04 15:00, 1135, , 1, 
2003-01-04 15:00, 1395, , 1, 
2003-01-04 16:00, 1135, 5, , 
2003-01-04 16:00, 583, 12, , 0
2003-01-04 16:00, 708, 3, , 
2003-01-04 16:00, 1395, 5, , 1
2003-01-04 16:00, 708, , .7, 
2003-01-04 16:00, 1135, , .3, 
2003-01-04 16:00, 1395, , .8, 
2003-01-04 17:00, 1135, 3, , 
2003-01-04 17:00, 583, 10, , 0
2003-01-04 17:00, 708, 3, , 
2003-01-04 17:00, 1395, 5, , .2
2003-01-04 17:00, 708, , 0, 
2003-01-04 17:00, 1135, , 0, 
2003-01-04 17:00, 1395, , 0, 
2003-01-04 18:00, 1135, 2, , 
2003-01-04 18:00, 583, 8, , 0
2003-01-04 18:00, 708, 10, , 
2003-01-04 18:00, 1395, 3, , 0
2003-01-04 19:00, 1135, 5, , 
2003-01-04 19:00, 583, 9, , 0
2003-01-04 19:00, 708, 6, , 
2003-01-04 19:00, 1395, 3, , 0
2003-01-04 20:00, 1135, 2, , 
2003-01-04 20:00, 583, 8, , 0
2003-01-04 20:00, 708, 5, , 
2003-01-04 20:00, 1395, 6, , 0
2003-01-04 21:00, 1135, 4, , 
2003-01-04 21:00, 583, 7, , 0
2003-01-04 21:00, 708, 7, , 
2003-01-04 21:00, 1395, 7, , 0
2003-01-04 22:00, 1135, 3, , 
2003-01-04 22:00, 583, 7, , 0
2003-01-04 22:00, 708, 7, , 
2003-01-04 22:00, 1395, 7, , 0
2003-01-04 23:00, 1135, 1, , 
2003-01-04 23:00, 583, 9, , 0
2003-01-04 23:00, 708, 6, , 
2003-01-04 23:00, 1395, 8, , 0
2003-01-05 00:00, 1135, 3, , 
2003-01-05 00:00, 583, 9, , 
2003-01-05 00:00, 708, 3, , 
2003-01-05 00:00, 1395, 9, , 
2003-01-05 01:00, 1135, 2, , 
2003-01-05 01:00, 583, 7, , 0
2003-01-05 01:00, 708, 5, , 
2003-01-05 01:00, 1395, 10, , 0
2003-01-05 02:00, 1135, 1, , 
2003-01-05 02:00, 583, 7, , 0
2003-01-05 02:00, 708, 2, , 
2003-01-05 02:00, 1395, 9, , 0
2003-01-05 03:00, 1135, 3, , 
2003-01-05 03:00, 583, 6, , 0
2003-01-05 03:00, 708, 2, , 
2003-01-05 03:00, 1395, 11, , 0
2003-01-05 04:00, 1135, 3, , 
2003-01-05 04:00, 583, 5, , 0
2003-01-05 04:00, 708, 3, , 
2003-01-05 04:00, 1395, 11, , 0
2003-01-05 05:00, 1135, 2, , 
2003-01-05 05:00, 583, 7, , 0
2003-01-05 05:00, 708, 2, , 
